MeSH Symptom Term,MeSH Disease Term,PubMed occurrence,TFIDF score
Psychophysiologic Disorders,Urination Disorders,47,69.67776480521347
Paraplegia,Urination Disorders,44,56.209088481293726
Polyuria,Urination Disorders,43,101.51876049411574
"Urinary Bladder, Overactive",Urination Disorders,42,148.81995943042543
"Reflex, Abnormal",Urination Disorders,37,52.06384489117389
Sleep Disorders,Urination Disorders,24,35.831973836863604
Pelvic Pain,Urination Disorders,18,36.73940625317382
Muscle Hypertonia,Urination Disorders,17,25.16714217026176
Prostatism,Urination Disorders,17,79.19405728617684
Obesity,Urination Disorders,13,10.823197471263683
Spasm,Urination Disorders,12,16.407329658750907
Hyperventilation,Hyperventilation,1925,4052.3755323381592
Anoxia,Hyperventilation,127,127.25254860684869
Hypocapnia,Hyperventilation,67,225.83151787015225
Hypercapnia,Hyperventilation,61,128.77001313715868
Apnea,Hyperventilation,49,91.95114150874512
Psychophysiologic Disorders,Hyperventilation,36,53.37020282952521
Tetany,Hyperventilation,34,80.96102688202198
Hypoventilation,Hyperventilation,33,83.20465905654831
Dyspnea,Hyperventilation,30,30.156650446188518
Syncope,Hyperventilation,25,37.27228568824381
Dizziness,Hyperventilation,24,32.21931413787549
Angina Pectoris,Hyperventilation,22,31.95903419919886
Chest Pain,Hyperventilation,21,23.090777437486345
Mental Retardation,Hyperventilation,18,16.298040313308856
Seizures,Hyperventilation,17,14.367837733864036
"Angina Pectoris, Variant",Hyperventilation,16,52.255184754238
Mental Retardation,"Translocation, Genetic",73,66.09760793730814
Language Development Disorders,"Translocation, Genetic",6,14.919403131950837
Body Weight,"Translocation, Genetic",3,1.028963541434295
Obesity,"Translocation, Genetic",3,2.4976609549070043
Seizures,"Translocation, Genetic",3,2.5355007765642417
Dyslexia,"Translocation, Genetic",3,8.032417467431458
Language Disorders,"Translocation, Genetic",3,3.2332099875485074
Cerebellar Ataxia,"Translocation, Genetic",2,3.4175712459156364
Hydrops Fetalis,"Translocation, Genetic",2,4.682000505045212
Psychomotor Disorders,"Translocation, Genetic",2,2.6632819832742194
Chest Pain,"Translocation, Genetic",1,1.0995608303564923
Dystonia,"Translocation, Genetic",1,1.5361090335230454
Blindness,"Translocation, Genetic",1,1.0981383550099495
Headache,"Translocation, Genetic",1,0.8845642547118906
Speech Disorders,"Translocation, Genetic",1,1.1529165610240042
"Obesity, Morbid","Translocation, Genetic",1,1.75293995237456
Fever of Unknown Origin,Catheter-Related Infections,3,4.419464750013133
"Pain, Postoperative",Catheter-Related Infections,2,3.3557106445329192
Pain,Catheter-Related Infections,2,0.6587734172614802
"Cardiac Output, Low",Catheter-Related Infections,1,2.1427956495556484
Paraplegia,Catheter-Related Infections,1,1.2774792836657665
Fever,Catheter-Related Infections,1,0.6189376322832968
Edema,Catheter-Related Infections,1,0.5958780941028821
Pain,Chancre,2,0.6587734172614802
Edema,Chancre,1,0.5958780941028821
Fever,Chancre,1,0.6189376322832968
Edema,Maxillary Neoplasms,6,3.5752685646172924
Pain,Maxillary Neoplasms,5,1.6469335431537004
Oral Hemorrhage,Maxillary Neoplasms,5,12.879561444971616
Toothache,Maxillary Neoplasms,5,13.652911572288835
Headache,Maxillary Neoplasms,4,3.5382570188475624
Facial Pain,Maxillary Neoplasms,4,7.8893143691849685
Cachexia,Maxillary Neoplasms,3,5.984172047414317
Body Weight,Maxillary Neoplasms,3,1.028963541434295
Hearing Loss,Maxillary Neoplasms,2,1.6071010892456583
Speech Disorders,Maxillary Neoplasms,2,2.3058331220480084
Trismus,Maxillary Neoplasms,2,5.19592085243217
Hypesthesia,Maxillary Neoplasms,2,3.443922088232765
Blindness,Maxillary Neoplasms,2,2.1962767100198994
Paralysis,Maxillary Neoplasms,2,0.9689427549656968
Vision Disorders,Maxillary Neoplasms,2,1.3269788637358182
"Angina Pectoris, Variant",Maxillary Neoplasms,1,3.2659490471398755
Speech Disorders,Basal Ganglia Cerebrovascular Disease,2,2.3058331220480084
Aphasia,Basal Ganglia Cerebrovascular Disease,2,3.6213236290660666
"Gait Disorders, Neurologic",Basal Ganglia Cerebrovascular Disease,2,3.489531039870004
Anoxia,Basal Ganglia Cerebrovascular Disease,2,2.0039771434149403
Perceptual Disorders,Basal Ganglia Cerebrovascular Disease,2,2.7721147324283435
Paresis,Basal Ganglia Cerebrovascular Disease,2,2.575471567665911
Psychomotor Disorders,Basal Ganglia Cerebrovascular Disease,2,2.6632819832742194
Hallucinations,Basal Ganglia Cerebrovascular Disease,2,3.4465763686488904
Muscle Weakness,Basal Ganglia Cerebrovascular Disease,2,1.985982163405724
Chorea,Basal Ganglia Cerebrovascular Disease,2,3.985966742653976
Confusion,Basal Ganglia Cerebrovascular Disease,1,1.5089482112769952
Language Disorders,Basal Ganglia Cerebrovascular Disease,1,1.077736662516169
"Aphasia, Broca",Basal Ganglia Cerebrovascular Disease,1,3.110911449294389
Mutism,Basal Ganglia Cerebrovascular Disease,1,2.922403394642936
Blindness,Basal Ganglia Cerebrovascular Disease,1,1.0981383550099495
Headache,Basal Ganglia Cerebrovascular Disease,1,0.8845642547118906
"Abdomen, Acute",Infarction,100,143.76001304795284
Abdominal Pain,Infarction,74,62.787792182908184
Pain,Infarction,60,19.763202517844405
Paraplegia,Infarction,47,60.04152633229102
Blindness,Infarction,24,26.35532052023879
Edema,Infarction,18,10.725805693851877
Vision Disorders,Infarction,16,10.615830909886547
Chest Pain,Infarction,16,17.592973285703877
Quadriplegia,Infarction,16,21.906234711898247
Flank Pain,Infarction,16,50.38170209373621
Muscle Weakness,Infarction,15,14.894866225542932
Hemiplegia,Infarction,15,19.41948544338024
Paralysis,Infarction,15,7.267070662242725
Fever,Infarction,14,8.665126851966155
Obesity,Infarction,13,10.823197471263683
Body Weight,Infarction,12,4.11585416573718
Pain,"Stress Disorders, Post-Traumatic",135,44.467205665149905
Sleep Disorders,"Stress Disorders, Post-Traumatic",122,182.1458670040566
Psychophysiologic Disorders,"Stress Disorders, Post-Traumatic",107,158.62810285442214
Memory Disorders,"Stress Disorders, Post-Traumatic",95,139.45977272807048
Amnesia,"Stress Disorders, Post-Traumatic",61,132.46065466313323
Hallucinations,"Stress Disorders, Post-Traumatic",51,87.8876974005467
Fatigue,"Stress Disorders, Post-Traumatic",26,29.588342043557162
Headache,"Stress Disorders, Post-Traumatic",24,21.22954211308537
Unconsciousness,"Stress Disorders, Post-Traumatic",15,13.9195924380847
Learning Disorders,"Stress Disorders, Post-Traumatic",13,22.55906090478621
Perceptual Disorders,"Stress Disorders, Post-Traumatic",13,18.01874576078423
Delirium,"Stress Disorders, Post-Traumatic",10,20.83955149532715
Obesity,"Stress Disorders, Post-Traumatic",10,8.325536516356681
Facial Pain,"Stress Disorders, Post-Traumatic",10,19.723285922962425
Mental Retardation,"Stress Disorders, Post-Traumatic",10,9.054466840727144
Bulimia,"Stress Disorders, Post-Traumatic",10,27.638571033426395
Body Weight,Rigor Mortis,1,0.34298784714476505
Headache,Headache Disorders,69,61.03493357512045
Pain,Headache Disorders,30,9.881601258922203
Neck Pain,Headache Disorders,20,39.175840131574176
Sleep Disorders,Headache Disorders,17,25.38098146777839
Neuralgia,Headache Disorders,15,23.07471159122039
"Pain, Intractable",Headache Disorders,12,23.915800455923858
Facial Pain,Headache Disorders,11,21.695614515258665
Seizures,Headache Disorders,5,4.225834627607069
Back Pain,Headache Disorders,4,4.5877140767175275
Somatosensory Disorders,Headache Disorders,3,3.1365932099592198
Dizziness,Headache Disorders,3,4.027414267234437
Obesity,Headache Disorders,3,2.4976609549070043
Unconsciousness,Headache Disorders,3,2.78391848761694
Torticollis,Headache Disorders,3,6.464972767948401
Hyperalgesia,Headache Disorders,3,7.182330233509664
Blindness,Headache Disorders,3,3.294415065029849
Headache,"Tuberculosis, Central Nervous System",6,5.307385528271342
Fever,"Tuberculosis, Central Nervous System",4,2.4757505291331867
Paresis,"Tuberculosis, Central Nervous System",2,2.575471567665911
Muscle Weakness,"Tuberculosis, Central Nervous System",2,1.985982163405724
Seizures,"Tuberculosis, Central Nervous System",2,1.690333851042828
Fever of Unknown Origin,"Tuberculosis, Central Nervous System",2,2.9463098333420885
Vomiting,"Tuberculosis, Central Nervous System",1,0.8435126654253875
Dystonia,"Tuberculosis, Central Nervous System",1,1.5361090335230454
Vision Disorders,"Tuberculosis, Central Nervous System",1,0.6634894318679091
Back Pain,"Tuberculosis, Central Nervous System",1,1.1469285191793817
Consciousness Disorders,"Tuberculosis, Central Nervous System",1,0.8771292762243725
Muscle Rigidity,"Tuberculosis, Central Nervous System",1,2.4019328035177634
Cerebrospinal Fluid Otorrhea,"Tuberculosis, Central Nervous System",1,3.1882981129098096
Paraplegia,"Tuberculosis, Central Nervous System",1,1.2774792836657665
Aphasia,"Tuberculosis, Central Nervous System",1,1.810661814533033
Hallucinations,"Tuberculosis, Central Nervous System",1,1.7232881843244452
Body Weight,"Anemia, Iron-Deficiency",54,18.52134374581731
Diarrhea,"Anemia, Iron-Deficiency",20,18.46376262164621
Birth Weight,"Anemia, Iron-Deficiency",19,26.7354879170893
Abdominal Pain,"Anemia, Iron-Deficiency",14,11.878771494063711
Fatigue,"Anemia, Iron-Deficiency",13,14.794171021778581
Weight Gain,"Anemia, Iron-Deficiency",11,16.353587147436574
"Obesity, Morbid","Anemia, Iron-Deficiency",7,12.270579666621922
Anoxia,"Anemia, Iron-Deficiency",7,7.0139200019522905
Nausea,"Anemia, Iron-Deficiency",6,6.832518444984839
Weight Loss,"Anemia, Iron-Deficiency",6,6.000322268287047
Obesity,"Anemia, Iron-Deficiency",6,4.995321909814009
Psychomotor Disorders,"Anemia, Iron-Deficiency",5,6.658204958185547
Vomiting,"Anemia, Iron-Deficiency",5,4.217563327126937
Dyspnea,"Anemia, Iron-Deficiency",5,5.026108407698086
Sleep Disorders,"Anemia, Iron-Deficiency",4,5.971995639477267
Pain,"Anemia, Iron-Deficiency",4,1.3175468345229604
Edema,Facial Dermatoses,55,32.77329517565851
Pruritus,Facial Dermatoses,28,41.0463790374905
Purpura,Facial Dermatoses,15,15.948279088937008
Facial Paralysis,Facial Dermatoses,9,12.21387220467412
Hirsutism,Facial Dermatoses,9,22.353500128736165
Pain,Facial Dermatoses,8,2.635093669045921
Skin Manifestations,Facial Dermatoses,8,4.89885774481246
Flushing,Facial Dermatoses,8,20.912097081812746
Fever,Facial Dermatoses,7,4.332563425983078
Ecchymosis,Facial Dermatoses,6,13.799887398468366
Oral Manifestations,Facial Dermatoses,5,9.328881414239536
Facial Pain,Facial Dermatoses,5,9.861642961481213
Vision Disorders,Facial Dermatoses,5,3.3174471593395456
Mental Retardation,Facial Dermatoses,5,4.527233420363571
Obesity,Facial Dermatoses,4,3.3302146065426723
Dyspnea,Facial Dermatoses,4,4.020886726158468
Speech Disorders,Nijmegen Breakage Syndrome,1,1.1529165610240042
Vision Disorders,Nijmegen Breakage Syndrome,1,0.6634894318679091
Psychomotor Disorders,Nijmegen Breakage Syndrome,1,1.3316409916371097
Apraxias,Nijmegen Breakage Syndrome,1,2.3837740685058924
Body Weight,"Carcinoma, Lewis Lung",14,4.80182986002671
Cachexia,"Carcinoma, Lewis Lung",10,19.947240158047727
Anoxia,"Carcinoma, Lewis Lung",5,5.009942858537349
Edema,"Carcinoma, Lewis Lung",2,1.191756188205764
Weight Loss,"Carcinoma, Lewis Lung",2,2.0001074227623494
Weight Gain,"Carcinoma, Lewis Lung",1,1.4866897406760522
Muscular Atrophy,"Carcinoma, Lewis Lung",1,1.460821769593828
Anorexia,"Carcinoma, Lewis Lung",1,1.8252606139541865
"Purpura, Thrombotic Thrombocytopenic","Purpura, Thrombotic Thrombocytopenic",2572,5617.3473000067015
"Purpura, Thrombocytopenic, Idiopathic","Purpura, Thrombotic Thrombocytopenic",34,65.75241146853739
Neurologic Manifestations,"Purpura, Thrombotic Thrombocytopenic",16,1.11906261080535
Coma,"Purpura, Thrombotic Thrombocytopenic",13,17.05710256696215
"Purpura, Thrombocytopenic","Purpura, Thrombotic Thrombocytopenic",12,16.978866246621966
Seizures,"Purpura, Thrombotic Thrombocytopenic",12,10.142003106256967
Diarrhea,"Purpura, Thrombotic Thrombocytopenic",11,10.155069441905416
Fever,"Purpura, Thrombotic Thrombocytopenic",11,6.8083139551162635
Vision Disorders,"Purpura, Thrombotic Thrombocytopenic",9,5.9714048868111815
Purpura,"Purpura, Thrombotic Thrombocytopenic",5,5.3160930296456685
Confusion,"Purpura, Thrombotic Thrombocytopenic",5,7.544741056384975
Proteinuria,"Purpura, Thrombotic Thrombocytopenic",5,6.2448888676677585
Pain,"Purpura, Thrombotic Thrombocytopenic",5,1.6469335431537004
Headache,"Purpura, Thrombotic Thrombocytopenic",5,4.422821273559453
Obesity,"Purpura, Thrombotic Thrombocytopenic",4,3.3302146065426723
Syncope,"Purpura, Thrombotic Thrombocytopenic",4,5.963565710119009
Respiratory Paralysis,Respiratory Paralysis,807,2008.9621479161897
Dyspnea,Respiratory Paralysis,45,45.23497566928277
Quadriplegia,Respiratory Paralysis,45,61.61128512721381
Anoxia,Respiratory Paralysis,20,20.039771434149397
Paralysis,Respiratory Paralysis,16,7.7515420397255745
Muscular Atrophy,Respiratory Paralysis,12,17.52986123512594
Muscle Weakness,Respiratory Paralysis,12,11.915892980434347
Vocal Cord Paralysis,Respiratory Paralysis,11,21.865574977971573
Hypoventilation,Respiratory Paralysis,9,22.692179742694996
Pain,Respiratory Paralysis,8,2.635093669045921
Paraplegia,Respiratory Paralysis,7,8.942354985660367
Hypercapnia,Respiratory Paralysis,6,12.665902931523807
Apnea,Respiratory Paralysis,6,11.25932345005042
Hemiplegia,Respiratory Paralysis,4,5.178529451568063
Cough,Respiratory Paralysis,4,5.2589166043853295
Muscle Hypotonia,Respiratory Paralysis,3,4.9695334041173265
Infantile Apparent Life-Threatening Event,Infantile Apparent Life-Threatening Event,1,8.347353412124338
Seizures,"Intracranial Hemorrhage, Traumatic",3,2.5355007765642417
Coma,"Intracranial Hemorrhage, Traumatic",3,3.9362544385297262
Unconsciousness,"Intracranial Hemorrhage, Traumatic",3,2.78391848761694
Headache,"Intracranial Hemorrhage, Traumatic",2,1.7691285094237812
Mental Retardation,"Intracranial Hemorrhage, Traumatic",1,0.9054466840727144
Fever,"Intracranial Hemorrhage, Traumatic",1,0.6189376322832968
Facial Paralysis,"Intracranial Hemorrhage, Traumatic",1,1.357096911630458
Acute Coronary Syndrome,"Intracranial Hemorrhage, Traumatic",1,2.597960426216085
Confusion,"Intracranial Hemorrhage, Traumatic",1,1.5089482112769952
Vomiting,"Intracranial Hemorrhage, Traumatic",1,0.8435126654253875
Lethargy,"Intracranial Hemorrhage, Traumatic",1,3.4953231482047213
Diplopia,"Intracranial Hemorrhage, Traumatic",1,1.6441652988834758
Neck Pain,"Intracranial Hemorrhage, Traumatic",1,1.9587920065787088
Eye Hemorrhage,"Intracranial Hemorrhage, Traumatic",1,2.7526420325225
Anisocoria,"Intracranial Hemorrhage, Traumatic",1,3.3501411383602235
Olfaction Disorders,"Intracranial Hemorrhage, Traumatic",1,2.2882302165425417
Pain,Diabetic Neuropathies,458,150.85911255287897
Body Weight,Diabetic Neuropathies,133,45.617383670253744
Neuralgia,Diabetic Neuropathies,108,166.1379234567868
Hyperalgesia,Diabetic Neuropathies,86,205.89346669394368
Albuminuria,Diabetic Neuropathies,81,167.27201988349492
"Urinary Bladder, Neurogenic",Diabetic Neuropathies,64,133.00845621875698
Paresthesia,Diabetic Neuropathies,57,77.40703433053739
Muscular Atrophy,Diabetic Neuropathies,50,73.04108847969141
"Reflex, Abnormal",Diabetic Neuropathies,48,67.5422852642256
Gastroparesis,Diabetic Neuropathies,43,141.79238840961648
Obesity,Diabetic Neuropathies,43,35.79980702033373
Ophthalmoplegia,Diabetic Neuropathies,43,57.18343257487255
Sensation Disorders,Diabetic Neuropathies,42,14.419519979408864
Paralysis,Diabetic Neuropathies,41,19.863326476796786
Diarrhea,Diabetic Neuropathies,40,36.92752524329242
Anoxia,Diabetic Neuropathies,32,32.06363429463905
Feminization,Freemartinism,1,3.7623859334537673
Body Weight,Freemartinism,1,0.34298784714476505
Birth Weight,Freemartinism,1,1.4071309430046999
Virilism,Freemartinism,1,2.2270559931733884
Pain,"Hernia, Inguinal",66,21.739522769628845
"Pain, Postoperative","Hernia, Inguinal",16,26.845685156263357
Abdominal Pain,"Hernia, Inguinal",15,12.727255172211118
Edema,"Hernia, Inguinal",13,7.746415223337468
Obesity,"Hernia, Inguinal",10,8.325536516356681
"Abdomen, Acute","Hernia, Inguinal",9,12.938401174315755
Cough,"Hernia, Inguinal",8,10.51783320877066
Vomiting,"Hernia, Inguinal",4,3.37405066170155
Apnea,"Hernia, Inguinal",4,7.506215633366947
Mental Retardation,"Hernia, Inguinal",4,3.621786736290857
Birth Weight,"Hernia, Inguinal",3,4.2213928290141
Urinary Incontinence,"Hernia, Inguinal",3,4.852588024904589
Pelvic Pain,"Hernia, Inguinal",3,6.12323437552897
Constipation,"Hernia, Inguinal",2,3.1878309870531183
Seizures,"Hernia, Inguinal",2,1.690333851042828
Body Weight,"Hernia, Inguinal",2,0.6859756942895301
Headache,Intracranial Thrombosis,46,40.68995571674697
Seizures,Intracranial Thrombosis,17,14.367837733864036
Hemiplegia,Intracranial Thrombosis,8,10.357058903136126
Muscle Weakness,Intracranial Thrombosis,7,6.950937571920035
Paresis,Intracranial Thrombosis,7,9.014150486830687
Vision Disorders,Intracranial Thrombosis,5,3.3174471593395456
Consciousness Disorders,Intracranial Thrombosis,5,4.3856463811218624
Coma,Intracranial Thrombosis,3,3.9362544385297262
Birth Weight,Intracranial Thrombosis,3,4.2213928290141
Memory Disorders,Intracranial Thrombosis,3,4.4039928229916985
Facial Paralysis,Intracranial Thrombosis,3,4.071290734891374
Dizziness,Intracranial Thrombosis,3,4.027414267234437
"Purpura, Thrombocytopenic, Idiopathic",Intracranial Thrombosis,2,3.867788909913964
"Amnesia, Transient Global",Intracranial Thrombosis,2,8.197716340149961
Tinnitus,Intracranial Thrombosis,2,3.9480672450946517
Paralysis,Intracranial Thrombosis,2,0.9689427549656968
Diarrhea,Coccidiosis,131,120.93764517178269
Body Weight,Coccidiosis,33,11.318598955777244
Weight Gain,Coccidiosis,6,8.920138444056313
"Diarrhea, Infantile",Coccidiosis,4,9.124981288082363
Weight Loss,Coccidiosis,4,4.000214845524699
Fatigue,Coccidiosis,3,3.4140394665642875
Fever,Coccidiosis,2,1.2378752645665936
Anorexia,Coccidiosis,1,1.8252606139541865
Hoarseness,Coccidiosis,1,2.2161269226411977
Vomiting,Coccidiosis,1,0.8435126654253875
Nausea,Coccidiosis,1,1.1387530741641398
Cachexia,Coccidiosis,1,1.9947240158047723
Constipation,Coccidiosis,1,1.5939154935265591
Flatulence,Coccidiosis,1,3.1378672592829178
Hemoptysis,Coccidiosis,1,1.6970743635369168
Cough,Coccidiosis,1,1.3147291510963324
Muscle Weakness,Motor Neuron Disease,65,64.54442031068604
Muscular Atrophy,Motor Neuron Disease,46,67.1978014013161
Muscle Spasticity,Motor Neuron Disease,39,67.36392801816532
Paralysis,Motor Neuron Disease,23,11.142841682105512
"Reflex, Abnormal",Motor Neuron Disease,19,26.7354879170893
Fasciculation,Motor Neuron Disease,18,55.33836936409065
Dysarthria,Motor Neuron Disease,16,32.4253618859801
Body Weight,Motor Neuron Disease,16,5.487805554316241
Paresis,Motor Neuron Disease,11,14.165093622162509
"Paraparesis, Spastic",Motor Neuron Disease,10,31.71203679550509
Aphasia,Motor Neuron Disease,10,18.106618145330337
"Gait Disorders, Neurologic",Motor Neuron Disease,9,15.70288967941502
Hemiplegia,Motor Neuron Disease,8,10.357058903136126
Sensation Disorders,Motor Neuron Disease,8,2.7465752341731173
